Symbol,Date,Base_ID,Seed_Date,Base_Age,Event,Original_Pivot,Active_Pivot,New_Pivot,Base_Low,Base_Depth_ATR,High,Low,Close
AMBUJACEM,2024-06-03 00:00:00,AMBUJACEM-2024-05-24,2024-05-24 00:00:00,6,TOO_SHORT_BREAKOUT,649.3695685116877,649.3695685116877,,609.2379370963541,2.196442057496981,668.8422260038593,645.9099164671761,663.0596923828125
AMBUJACEM,2024-06-03 00:00:00,AMBUJACEM-2024-06-03,2024-06-03 00:00:00,0,SEEDED,668.8422260038593,668.8422260038593,,inf,-inf,668.8422260038593,645.9099164671761,663.0596923828125
AMBUJACEM,2024-06-04 00:00:00,AMBUJACEM-2024-06-03,2024-06-03 00:00:00,1,DEPTH_INVALIDATED,668.8422260038593,668.8422260038593,,512.3687917756963,8.32507397932713,663.2079932246681,512.3687917756963,550.1774291992188
AMBUJACEM,2024-06-13 00:00:00,AMBUJACEM-2024-06-13,2024-06-13 00:00:00,0,SEEDED,672.598363988365,672.598363988365,,inf,-inf,672.598363988365,647.0960798100075,656.8323974609375
AMBUJACEM,2024-06-14 00:00:00,AMBUJACEM-2024-06-13,2024-06-13 00:00:00,1,FAILED_PROBE,672.598363988365,672.598363988365,683.1056559814587,666.4493908409704,0.22413970639921513,683.1056559814587,666.4493908409704,671.4066162109375
AMBUJACEM,2024-07-01 00:00:00,AMBUJACEM-2024-06-13,2024-06-13 00:00:00,11,BREAKOUT_CANDIDATE,672.598363988365,683.1056559814587,,637.7470922118491,1.6533907243224997,695.7961972716955,658.3691426922145,689.0543823242188
AMBUJACEM,2024-07-01 00:00:00,AMBUJACEM-2024-07-01,2024-07-01 00:00:00,0,SEEDED,695.7961972716955,695.7961972716955,,inf,-inf,695.7961972716955,658.3691426922145,689.0543823242188
AMBUJACEM,2024-07-02 00:00:00,AMBUJACEM-2024-07-01,2024-07-01 00:00:00,1,FAILED_PROBE,695.7961972716955,695.7961972716955,700.9021369565482,673.4886552901221,0.9339753453681225,700.9021369565482,673.4886552901221,686.427001953125
AMBUJACEM,2024-08-13 00:00:00,AMBUJACEM-2024-07-01,2024-07-01 00:00:00,30,EXPIRED,695.7961972716955,700.9021369565482,,612.4652631014272,3.7026876322968074,633.4838638274505,616.7779774506836,619.058349609375
AMBUJACEM,2025-04-16 00:00:00,AMBUJACEM-2025-04-16,2025-04-16 00:00:00,0,SEEDED,561.6536790794679,561.6536790794679,,inf,-inf,561.6536790794679,547.6743266297372,560.9100952148438
AMBUJACEM,2025-04-17 00:00:00,AMBUJACEM-2025-04-16,2025-04-16 00:00:00,1,TOO_SHORT_BREAKOUT,561.6536790794679,561.6536790794679,,557.3409564245813,0.264765549374933,566.2143427617701,557.3409564245813,564.9254760742188
AMBUJACEM,2025-04-17 00:00:00,AMBUJACEM-2025-04-17,2025-04-17 00:00:00,0,SEEDED,566.2143427617701,566.2143427617701,,inf,-inf,566.2143427617701,557.3409564245813,564.9254760742188
AMBUJACEM,2025-04-21 00:00:00,AMBUJACEM-2025-04-17,2025-04-17 00:00:00,1,TOO_SHORT_BREAKOUT,566.2143427617701,566.2143427617701,,562.9921143215048,0.20446700206587487,577.3185090986001,562.9921143215048,573.9476318359375
AMBUJACEM,2025-04-21 00:00:00,AMBUJACEM-2025-04-21,2025-04-21 00:00:00,0,SEEDED,577.3185090986001,577.3185090986001,,inf,-inf,577.3185090986001,562.9921143215048,573.9476318359375
AMBUJACEM,2025-04-22 00:00:00,AMBUJACEM-2025-04-21,2025-04-21 00:00:00,1,FAILED_PROBE,577.3185090986001,577.3185090986001,579.7971119893958,570.1800819256237,0.455930824149032,579.7971119893958,570.1800819256237,572.9561767578125
AMBUJACEM,2025-05-08 00:00:00,AMBUJACEM-2025-04-21,2025-04-21 00:00:00,12,DEPTH_INVALIDATED,577.3185090986001,579.7971119893958,,515.6009960016662,4.100201257253765,534.3393320099076,515.6009960016662,519.913818359375
AMBUJACEM,2025-07-01 00:00:00,AMBUJACEM-2025-07-01,2025-07-01 00:00:00,0,SEEDED,584.9047679603357,584.9047679603357,,inf,-inf,584.9047679603357,575.7500705854844,577.3919677734375
AMBUJACEM,2025-07-02 00:00:00,AMBUJACEM-2025-07-01,2025-07-01 00:00:00,1,TOO_SHORT_BREAKOUT,584.9047679603357,584.9047679603357,,578.6855979576064,0.5329720669288285,594.6565324914283,578.6855979576064,591.2733154296875
AMBUJACEM,2025-07-02 00:00:00,AMBUJACEM-2025-07-02,2025-07-02 00:00:00,0,SEEDED,594.6565324914283,594.6565324914283,,inf,-inf,594.6565324914283,578.6855979576064,591.2733154296875
AMBUJACEM,2025-07-04 00:00:00,AMBUJACEM-2025-07-02,2025-07-02 00:00:00,2,FAILED_PROBE,594.6565324914283,594.6565324914283,598.7860595856802,582.4668201445521,1.0100401818051707,598.7860595856802,585.8500915348054,592.8156127929688
AMBUJACEM,2025-07-21 00:00:00,AMBUJACEM-2025-07-02,2025-07-02 00:00:00,13,BREAKOUT_CANDIDATE,594.6565324914283,598.7860595856802,,577.1431935043033,1.793328978531714,611.8713283550846,594.208756152958,610.2294311523438
AMBUJACEM,2025-07-21 00:00:00,AMBUJACEM-2025-07-21,2025-07-21 00:00:00,0,SEEDED,611.8713283550846,611.8713283550846,,inf,-inf,611.8713283550846,594.208756152958,610.2294311523438
AMBUJACEM,2025-07-22 00:00:00,AMBUJACEM-2025-07-21,2025-07-21 00:00:00,1,TOO_SHORT_BREAKOUT,611.8713283550846,611.8713283550846,,610.7767163588195,0.0986824864670921,621.8718213350007,610.7767163588195,617.4934692382812
AMBUJACEM,2025-07-22 00:00:00,AMBUJACEM-2025-07-22,2025-07-22 00:00:00,0,SEEDED,621.8718213350007,621.8718213350007,,inf,-inf,621.8718213350007,610.7767163588195,617.4934692382812
AMBUJACEM,2025-08-07 00:00:00,AMBUJACEM-2025-07-22,2025-07-22 00:00:00,12,DEPTH_INVALIDATED,621.8718213350007,621.8718213350007,,577.342253958447,4.000300033237593,591.2235557869644,577.342253958447,589.432373046875
ANANDRATHI,2022-04-13 00:00:00,ANANDRATHI-2022-04-13,2022-04-13 00:00:00,0,SEEDED,173.40930148000814,173.40930148000814,,inf,-inf,173.40930148000814,157.45906468929198,160.1394805908203
ANANDRATHI,2022-04-26 00:00:00,ANANDRATHI-2022-04-13,2022-04-13 00:00:00,7,DEPTH_INVALIDATED,173.40930148000814,173.40930148000814,,152.67517738171873,4.116011577584035,158.10812452799357,152.67517738171873,154.00938415527344
ANANDRATHI,2022-08-08 00:00:00,ANANDRATHI-2022-08-08,2022-08-08 00:00:00,0,SEEDED,168.12474107265783,168.12474107265783,,inf,-inf,168.12474107265783,161.2828049054983,163.12672424316406
ANANDRATHI,2022-08-11 00:00:00,ANANDRATHI-2022-08-08,2022-08-08 00:00:00,2,FAILED_PROBE,168.12474107265783,168.12474107265783,168.34311352283683,161.34348120160888,1.701938502711551,168.34311352283683,161.34348120160888,162.3988800048828
ANANDRATHI,2022-09-22 00:00:00,ANANDRATHI-2022-08-08,2022-08-08 00:00:00,30,EXPIRED,168.12474107265783,168.34311352283683,,155.15660847029315,3.309506064048391,162.55657989613792,159.8877405247088,160.63986206054688
ANANDRATHI,2022-10-14 00:00:00,ANANDRATHI-2022-10-14,2022-10-14 00:00:00,0,SEEDED,177.59913325072887,177.59913325072887,,inf,-inf,177.59913325072887,163.21166544497743,168.53721618652344
ANANDRATHI,2022-10-31 00:00:00,ANANDRATHI-2022-10-14,2022-10-14 00:00:00,10,FAILED_PROBE,177.59913325072887,177.59913325072887,180.676544116633,167.89423559266763,2.7111316199405597,180.676544116633,175.23963179061465,176.58358764648438
ANANDRATHI,2022-11-29 00:00:00,ANANDRATHI-2022-10-14,2022-10-14 00:00:00,30,EXPIRED,177.59913325072887,180.676544116633,,167.89423559266763,3.570828053644954,173.981193601566,172.27070433862923,172.58836364746094
ANANDRATHI,2023-01-05 00:00:00,ANANDRATHI-2023-01-05,2023-01-05 00:00:00,0,SEEDED,184.72064999083702,184.72064999083702,,inf,-inf,184.72064999083702,176.08266912384286,179.33261108398438
ANANDRATHI,2023-01-09 00:00:00,ANANDRATHI-2023-01-05,2023-01-05 00:00:00,2,FAILED_PROBE,184.72064999083702,184.72064999083702,185.6980591559914,179.6135777370712,1.4178674588689997,185.6980591559914,181.336302325731,184.34188842773438
ANANDRATHI,2023-01-10 00:00:00,ANANDRATHI-2023-01-05,2023-01-05 00:00:00,3,FAILED_PROBE,184.72064999083702,185.6980591559914,187.6651227006689,179.6135777370712,1.6892238408451548,187.6651227006689,181.58066158489456,182.301513671875
ANANDRATHI,2023-01-13 00:00:00,ANANDRATHI-2023-01-05,2023-01-05 00:00:00,6,TOO_SHORT_BREAKOUT,184.72064999083702,187.6651227006689,,179.6135777370712,2.2353362220571458,190.59738391196217,179.8579514125276,188.8258056640625
ANANDRATHI,2023-01-13 00:00:00,ANANDRATHI-2023-01-13,2023-01-13 00:00:00,0,SEEDED,190.59738391196217,190.59738391196217,,inf,-inf,190.59738391196217,179.8579514125276,188.8258056640625
ANANDRATHI,2023-01-16 00:00:00,ANANDRATHI-2023-01-13,2023-01-13 00:00:00,1,TOO_SHORT_BREAKOUT,190.59738391196217,190.59738391196217,,190.4751938483089,0.028286424680575226,195.4600541495004,190.4751938483089,193.73733520507812
ANANDRATHI,2023-01-16 00:00:00,ANANDRATHI-2023-01-16,2023-01-16 00:00:00,0,SEEDED,195.4600541495004,195.4600541495004,,inf,-inf,195.4600541495004,190.4751938483089,193.73733520507812
ANANDRATHI,2023-01-17 00:00:00,ANANDRATHI-2023-01-16,2023-01-16 00:00:00,1,TOO_SHORT_BREAKOUT,195.4600541495004,195.4600541495004,,192.74771100929715,0.6047501369065487,206.4071961993531,192.74771100929715,198.19683837890625
ANANDRATHI,2023-01-17 00:00:00,ANANDRATHI-2023-01-17,2023-01-17 00:00:00,0,SEEDED,206.4071961993531,206.4071961993531,,inf,-inf,206.4071961993531,192.74771100929715,198.19683837890625
ANANDRATHI,2023-01-19 00:00:00,ANANDRATHI-2023-01-17,2023-01-17 00:00:00,2,FAILED_PROBE,206.4071961993531,206.4071961993531,207.45792292276406,197.92806809519587,1.6495138982809319,207.45792292276406,199.03986876830638,206.28501892089844
ANANDRATHI,2023-01-20 00:00:00,ANANDRATHI-2023-01-17,2023-01-17 00:00:00,3,FAILED_PROBE,206.4071961993531,207.45792292276406,208.74079772798515,197.92806809519587,1.8539203316159554,208.74079772798515,204.2813074633838,206.2483673095703
ANANDRATHI,2023-02-01 00:00:00,ANANDRATHI-2023-01-17,2023-01-17 00:00:00,10,FAILED_PROBE,206.4071961993531,208.74079772798515,210.75672562897168,192.73549836504512,3.1136413344636673,210.75672562897168,192.73549836504512,195.1179656982422
ANANDRATHI,2023-02-02 00:00:00,ANANDRATHI-2023-01-17,2023-01-17 00:00:00,11,DEPTH_INVALIDATED,206.4071961993531,210.75672562897168,,183.99977304827115,5.205248065053989,198.09909462991288,183.99977304827115,186.4188995361328
ANANDRATHI,2023-04-13 00:00:00,ANANDRATHI-2023-04-13,2023-04-13 00:00:00,0,SEEDED,216.14477493489738,216.14477493489738,,inf,-inf,216.14477493489738,204.1224746556146,208.1543426513672
ANANDRATHI,2023-05-02 00:00:00,ANANDRATHI-2023-04-13,2023-04-13 00:00:00,11,FAILED_PROBE,216.14477493489738,216.14477493489738,220.1522082252238,205.3686942063765,2.0144845628545487,220.1522082252238,210.98887208382996,213.07810974121094
ANANDRATHI,2023-05-29 00:00:00,ANANDRATHI-2023-04-13,2023-04-13 00:00:00,30,EXPIRED,216.14477493489738,220.1522082252238,,204.22020047446378,2.9783354892878897,212.38172932852947,208.2055426641803,211.7904052734375
ANANDRATHI,2023-07-05 00:00:00,ANANDRATHI-2023-07-05,2023-07-05 00:00:00,0,SEEDED,224.4544701832013,224.4544701832013,,inf,-inf,224.4544701832013,214.35278711238763,222.84066772460938
ANANDRATHI,2023-07-06 00:00:00,ANANDRATHI-2023-07-05,2023-07-05 00:00:00,1,FAILED_PROBE,224.4544701832013,224.4544701832013,225.64943691881592,220.7587496521013,0.9028536906355635,225.64943691881592,220.7587496521013,221.3131103515625
ANANDRATHI,2023-07-07 00:00:00,ANANDRATHI-2023-07-05,2023-07-05 00:00:00,2,FAILED_PROBE,224.4544701832013,225.64943691881592,227.16466691680674,220.7587496521013,1.194780560743158,227.16466691680674,222.34789200876185,224.92259216308594
ANANDRATHI,2023-07-10 00:00:00,ANANDRATHI-2023-07-05,2023-07-05 00:00:00,3,TOO_SHORT_BREAKOUT,224.4544701832013,227.16466691680674,,220.7587496521013,1.5649468069015342,230.86041432523234,225.43999904758547,229.41908264160156
ANANDRATHI,2023-07-10 00:00:00,ANANDRATHI-2023-07-10,2023-07-10 00:00:00,0,SEEDED,230.86041432523234,230.86041432523234,,inf,-inf,230.86041432523234,225.43999904758547,229.41908264160156
ANANDRATHI,2023-07-11 00:00:00,ANANDRATHI-2023-07-10,2023-07-10 00:00:00,1,TOO_SHORT_BREAKOUT,230.86041432523234,230.86041432523234,,229.14803468437347,0.389988854293478,232.9916105992668,229.14803468437347,231.20533752441406
ANANDRATHI,2023-07-11 00:00:00,ANANDRATHI-2023-07-11,2023-07-11 00:00:00,0,SEEDED,232.9916105992668,232.9916105992668,,inf,-inf,232.9916105992668,229.14803468437347,231.20533752441406
ANANDRATHI,2023-07-12 00:00:00,ANANDRATHI-2023-07-11,2023-07-11 00:00:00,1,FAILED_PROBE,232.9916105992668,232.9916105992668,233.74308627865418,228.10092088018743,1.123843838679244,233.74308627865418,228.10092088018743,229.8748779296875
ANANDRATHI,2023-07-13 00:00:00,ANANDRATHI-2023-07-11,2023-07-11 00:00:00,2,TOO_SHORT_BREAKOUT,232.9916105992668,233.74308627865418,,228.10092088018743,1.2965273170242513,269.20985468579033,240.2229464639432,246.9615020751953
ANANDRATHI,2023-07-13 00:00:00,ANANDRATHI-2023-07-13,2023-07-13 00:00:00,0,SEEDED,269.20985468579033,269.20985468579033,,inf,-inf,269.20985468579033,240.2229464639432,246.9615020751953
ANANDRATHI,2023-07-26 00:00:00,ANANDRATHI-2023-07-13,2023-07-13 00:00:00,9,TOO_SHORT_BREAKOUT,269.20985468579033,269.20985468579033,,242.4527445693143,3.857635612056054,272.0062769510013,262.7423010700417,271.2178649902344
ANANDRATHI,2023-07-26 00:00:00,ANANDRATHI-2023-07-26,2023-07-26 00:00:00,0,SEEDED,272.0062769510013,272.0062769510013,,inf,-inf,272.0062769510013,262.7423010700417,271.2178649902344
ANANDRATHI,2023-07-27 00:00:00,ANANDRATHI-2023-07-26,2023-07-26 00:00:00,1,TOO_SHORT_BREAKOUT,272.0062769510013,272.0062769510013,,270.54032625345434,0.19695338673474352,277.18032284590015,270.54032625345434,276.36724853515625
ANANDRATHI,2023-07-27 00:00:00,ANANDRATHI-2023-07-27,2023-07-27 00:00:00,0,SEEDED,277.18032284590015,277.18032284590015,,inf,-inf,277.18032284590015,270.54032625345434,276.36724853515625
ANANDRATHI,2023-07-28 00:00:00,ANANDRATHI-2023-07-27,2023-07-27 00:00:00,1,TOO_SHORT_BREAKOUT,277.18032284590015,277.18032284590015,,271.0207769304818,0.8339749823852097,282.034063744442,271.0207769304818,281.159423828125
ANANDRATHI,2023-07-28 00:00:00,ANANDRATHI-2023-07-28,2023-07-28 00:00:00,0,SEEDED,282.034063744442,282.034063744442,,inf,-inf,282.034063744442,271.0207769304818,281.159423828125
ANANDRATHI,2023-07-31 00:00:00,ANANDRATHI-2023-07-28,2023-07-28 00:00:00,1,TOO_SHORT_BREAKOUT,282.034063744442,282.034063744442,,276.5274043802735,0.7203071535831085,290.7190309563164,276.5274043802735,286.64141845703125
ANANDRATHI,2023-07-31 00:00:00,ANANDRATHI-2023-07-31,2023-07-31 00:00:00,0,SEEDED,290.7190309563164,290.7190309563164,,inf,-inf,290.7190309563164,276.5274043802735,286.64141845703125
ANANDRATHI,2023-08-01 00:00:00,ANANDRATHI-2023-07-31,2023-07-31 00:00:00,1,TOO_SHORT_BREAKOUT,290.7190309563164,290.7190309563164,,288.0088310351488,0.3340769628321893,314.1007455841946,288.0088310351488,309.3455810546875
ANANDRATHI,2023-08-01 00:00:00,ANANDRATHI-2023-08-01,2023-08-01 00:00:00,0,SEEDED,314.1007455841946,314.1007455841946,,inf,-inf,314.1007455841946,288.0088310351488,309.3455810546875
ANANDRATHI,2023-08-04 00:00:00,ANANDRATHI-2023-08-01,2023-08-01 00:00:00,3,TOO_SHORT_BREAKOUT,314.1007455841946,314.1007455841946,,298.7141663100961,1.620592186897003,318.88057990555046,305.52665920974977,317.38995361328125
ANANDRATHI,2023-08-04 00:00:00,ANANDRATHI-2023-08-04,2023-08-04 00:00:00,0,SEEDED,318.88057990555046,318.88057990555046,,inf,-inf,318.88057990555046,305.52665920974977,317.38995361328125
ANANDRATHI,2023-08-07 00:00:00,ANANDRATHI-2023-08-04,2023-08-04 00:00:00,1,FAILED_PROBE,318.88057990555046,318.88057990555046,324.9292665913711,309.76441105306793,0.9108925734219675,324.9292665913711,309.76441105306793,318.15374755859375
ANANDRATHI,2023-08-11 00:00:00,ANANDRATHI-2023-08-04,2023-08-04 00:00:00,5,TOO_SHORT_BREAKOUT,318.88057990555046,324.9292665913711,,309.76441105306793,1.5152806524744915,367.84907561460943,317.8826921611443,351.4153747558594
ANANDRATHI,2023-08-11 00:00:00,ANANDRATHI-2023-08-11,2023-08-11 00:00:00,0,SEEDED,367.84907561460943,367.84907561460943,,inf,-inf,367.84907561460943,317.8826921611443,351.4153747558594
ANANDRATHI,2023-08-30 00:00:00,ANANDRATHI-2023-08-11,2023-08-11 00:00:00,12,FAILED_PROBE,367.84907561460943,367.84907561460943,377.48264923732484,332.6164133996629,2.9354476528306837,377.48264923732484,348.90227719288083,352.80743408203125
ANANDRATHI,2023-09-20 00:00:00,ANANDRATHI-2023-08-11,2023-08-11 00:00:00,26,FAILED_PROBE,367.84907561460943,377.48264923732484,384.6030569256359,332.6164133996629,3.738079338924929,384.6030569256359,360.7655516357222,375.67169189453125
ANANDRATHI,2023-09-20 00:00:00,ANANDRATHI-2023-08-11,2023-08-11 00:00:00,26,DEPTH_INVALIDATED,367.84907561460943,384.6030569256359,,332.6164133996629,4.331323866072335,384.6030569256359,360.7655516357222,375.67169189453125
ANANDRATHI,2023-09-21 00:00:00,ANANDRATHI-2023-09-21,2023-09-21 00:00:00,0,SEEDED,395.2714671451911,395.2714671451911,,inf,-inf,395.2714671451911,373.3064606790276,390.9844055175781
ANANDRATHI,2023-09-25 00:00:00,ANANDRATHI-2023-09-21,2023-09-21 00:00:00,2,TOO_SHORT_BREAKOUT,395.2714671451911,395.2714671451911,,380.13125836175226,1.179988873875773,405.0528601380357,384.86182479111335,400.4824523925781
ANANDRATHI,2023-09-25 00:00:00,ANANDRATHI-2023-09-25,2023-09-25 00:00:00,0,SEEDED,405.0528601380357,405.0528601380357,,inf,-inf,405.0528601380357,384.86182479111335,400.4824523925781
ANANDRATHI,2023-09-26 00:00:00,ANANDRATHI-2023-09-25,2023-09-25 00:00:00,1,TOO_SHORT_BREAKOUT,405.0528601380357,405.0528601380357,,398.4744281329314,0.49599117294975215,422.2626403938366,398.4744281329314,418.1850280761719
ANANDRATHI,2023-09-26 00:00:00,ANANDRATHI-2023-09-26,2023-09-26 00:00:00,0,SEEDED,422.2626403938366,422.2626403938366,,inf,-inf,422.2626403938366,398.4744281329314,418.1850280761719
ANANDRATHI,2023-09-28 00:00:00,ANANDRATHI-2023-09-26,2023-09-26 00:00:00,2,FAILED_PROBE,422.2626403938366,422.2626403938366,426.2294322825611,406.8021605773277,1.1031388317368713,426.2294322825611,410.46095086053776,416.6205139160156
ANANDRATHI,2023-10-03 00:00:00,ANANDRATHI-2023-09-26,2023-09-26 00:00:00,4,TOO_SHORT_BREAKOUT,422.2626403938366,426.2294322825611,,406.8021605773277,1.386178053145653,433.63318304281967,407.02387408337387,427.7076721191406
ANANDRATHI,2023-10-03 00:00:00,ANANDRATHI-2023-10-03,2023-10-03 00:00:00,0,SEEDED,433.63318304281967,433.63318304281967,,inf,-inf,433.63318304281967,407.02387408337387,427.7076721191406
ANANDRATHI,2023-10-04 00:00:00,ANANDRATHI-2023-10-03,2023-10-03 00:00:00,1,TOO_SHORT_BREAKOUT,433.63318304281967,433.63318304281967,,421.83150573109106,0.7959859594087706,443.45157182287124,421.83150573109106,438.0434875488281
ANANDRATHI,2023-10-04 00:00:00,ANANDRATHI-2023-10-04,2023-10-04 00:00:00,0,SEEDED,443.45157182287124,443.45157182287124,,inf,-inf,443.45157182287124,421.83150573109106,438.0434875488281
ANANDRATHI,2023-10-06 00:00:00,ANANDRATHI-2023-10-04,2023-10-04 00:00:00,2,TOO_SHORT_BREAKOUT,443.45157182287124,443.45157182287124,,434.1506065868483,0.6074399335548288,452.08728946391574,436.3434405077545,448.3299560546875
